    ,word          ,x                    ,y                    ,count,part_of_speech
233 ,them          ,16.171829223632812   ,3.580972671508789    ,2553 ,PRP
234 ,throw         ,-46.676212310791016  ,2.637453317642212    ,51   ,VB
235 ,down          ,17.654809951782227   ,-6.871542453765869   ,131  ,RP
236 ,thinking      ,1.8219207525253296   ,-22.278663635253906  ,30   ,VBG
237 ,longer        ,-24.72715187072754   ,-20.87311553955078   ,59   ,RBR
238 ,stand         ,-43.30670928955078   ,0.7335643768310547   ,55   ,VB
239 ,wrote         ,3.1405444145202637   ,-29.310163497924805  ,38   ,VBD
240 ,hand          ,16.33156967163086    ,24.011981964111328   ,304  ,NN
241 ,matter        ,-5.033255577087402   ,5.2544474601745605   ,197  ,NN
242 ,own           ,-28.077930450439453  ,16.997888565063477   ,1394 ,JJ
243 ,nor           ,-11.40264892578125   ,-14.900785446166992  ,630  ,CC
244 ,form          ,1.9071046113967896   ,13.765218734741211   ,145  ,NN
245 ,there         ,-11.221796989440918  ,-0.8971806764602661  ,1280 ,EX
246 ,places        ,-0.37438905239105225 ,5.498244762420654    ,89   ,NNS
247 ,thought       ,1.739410400390625    ,-33.881446838378906  ,93   ,VBD
248 ,proper        ,-9.405632019042969   ,1.470566987991333    ,138  ,JJ
249 ,hardly        ,-19.93983268737793   ,-3.447213888168335   ,62   ,RB
250 ,necessary     ,-8.732914924621582   ,-0.1769334375858307  ,115  ,JJ
251 ,say           ,-36.66687774658203   ,-2.369415521621704   ,388  ,VB
252 ,my            ,3.352782964706421    ,-11.218953132629395  ,2772 ,PRP$
253 ,due           ,-24.22102165222168   ,8.91139030456543     ,58   ,JJ
254 ,father        ,22.846878051757812   ,18.94077491760254    ,139  ,NN
255 ,well          ,21.759458541870117   ,-15.286702156066895  ,624  ,RB
256 ,excellent     ,9.67220401763916     ,-2.769975423812866   ,89   ,JJ
257 ,important     ,9.280350685119629    ,-1.9894505739212036  ,45   ,JJ
258 ,assistance    ,-8.10727596282959    ,19.202472686767578   ,46   ,NN
259 ,me            ,-23.930585861206055  ,-8.603497505187988   ,1803 ,PRP
260 ,word          ,10.53856086730957    ,20.201217651367188   ,146  ,NN
261 ,best          ,-8.144133567810059   ,-18.672630310058594  ,212  ,JJS
262 ,favour        ,-8.5702543258667     ,19.19778823852539    ,144  ,NN
263 ,had           ,15.053738594055176   ,-27.861255645751953  ,117  ,VBN
264 ,while         ,2.984968900680542    ,-19.139137268066406  ,86   ,IN
265 ,subject       ,3.369577169418335    ,18.135295867919922   ,174  ,NN
266 ,too           ,-18.52703094482422   ,-20.901262283325195  ,424  ,RB
267 ,much          ,24.932353973388672   ,-15.091191291809082  ,502  ,JJ
268 ,very          ,-5.122690200805664   ,-14.032074928283691  ,181  ,JJ
269 ,employed      ,12.143226623535156   ,-22.95265007019043   ,51   ,VBN
270 ,i.            ,40.70045852661133    ,-6.714572429656982   ,228  ,NN
271 ,various       ,5.568112850189209    ,-14.482528686523438  ,78   ,JJ
272 ,ways          ,-23.98117446899414   ,23.05897331237793    ,76   ,NNS
273 ,end           ,4.557696342468262    ,20.83049201965332    ,313  ,NN
274 ,iii           ,41.071468353271484   ,-9.017935752868652   ,60   ,CD
275 ,carry         ,-5.540872573852539   ,-38.06142807006836   ,31   ,VBP
276 ,soul          ,9.851810455322266    ,28.682695388793945   ,448  ,NN
