   ,word      ,x                    ,y                    ,count,part_of_speech
387,spring    ,-23.098236083984375  ,-26.031333923339844  ,24   ,NN
388,deep      ,-16.89164924621582   ,-24.89163589477539   ,25   ,JJ
389,happy     ,-28.366342544555664  ,9.852441787719727    ,23   ,JJ
390,fresh     ,-0.8471536636352539  ,-9.805455207824707   ,30   ,JJ
391,month     ,4.945077896118164    ,-19.483253479003906  ,20   ,NN
392,rain      ,-4.465877532958984   ,-20.209625244140625  ,20   ,NN
393,snow      ,-9.66779613494873    ,-14.937156677246094  ,20   ,NN
394,having    ,-14.941773414611816  ,-2.661194324493408   ,20   ,VBG
395,bird      ,9.326695442199707    ,-22.431018829345703  ,41   ,NN
396,west      ,-19.052316665649414  ,-2.773024320602417   ,28   ,NNP
397,2         ,0.3418021500110626   ,2.0196852684020996   ,24   ,CD
398,identity  ,22.763320922851562   ,-1.6883352994918823  ,24   ,NN
399,curious   ,12.892494201660156   ,4.207865238189697    ,39   ,JJ
400,sun       ,-4.061935901641846   ,-9.705001831054688   ,104  ,NN
401,see       ,11.10304069519043    ,10.585748672485352   ,118  ,VB
402,globe     ,-4.9134931564331055  ,5.797684669494629    ,34   ,NN
403,away      ,-16.81782341003418   ,-0.5545412302017212  ,79   ,RB
404,together  ,-22.334932327270508  ,9.776187896728516    ,47   ,RB
405,present   ,2.0115349292755127   ,9.839208602905273    ,39   ,JJ
406,north     ,-18.813920974731445  ,-18.52053451538086   ,25   ,NN
407,between   ,-6.367130279541016   ,4.188119888305664    ,27   ,IN
408,swiftly   ,18.370105743408203   ,10.877260208129883   ,22   ,RB
409,never     ,-6.504227161407471   ,15.655622482299805   ,133  ,RB
410,part      ,-3.231935977935791   ,17.52882957458496    ,62   ,NN
411,another   ,-18.209672927856445  ,17.964111328125      ,52   ,DT
412,faces     ,-2.855224370956421   ,-29.807044982910156  ,41   ,NNS
413,3         ,13.914762496948242   ,6.17816162109375     ,24   ,CD
414,prairies  ,-15.00620174407959   ,-17.347110748291016  ,23   ,NNS
415,down      ,0.2755720615386963   ,-20.600048065185547  ,34   ,IN
416,south     ,3.9202792644500732   ,-22.643108367919922  ,30   ,NNP
417,everywhere,8.780289649963379    ,-4.876893043518066   ,21   ,RB
418,would     ,11.06345272064209    ,24.945039749145508   ,93   ,MD
419,might     ,15.444003105163574   ,21.55961799621582    ,24   ,MD
420,shores    ,16.112194061279297   ,-20.996009826660156  ,41   ,NNS
421,nations   ,23.985010147094727   ,-14.162287712097168  ,28   ,NNS
422,till      ,8.574400901794434    ,-2.5510778427124023  ,66   ,IN
423,moving    ,7.718550205230713    ,-13.218969345092773  ,23   ,VBG
424,among     ,-9.795417785644531   ,-33.131919860839844  ,44   ,IN
425,think     ,20.963764190673828   ,23.069807052612305   ,58   ,VB
426,can       ,13.344416618347168   ,23.870811462402344   ,149  ,MD
427,more      ,-9.156892776489258   ,30.909889221191406   ,119  ,JJR
428,stand     ,-9.609373092651367   ,2.1803271770477295   ,40   ,VBP
429,comes     ,1.4708952903747559   ,27.98065185546875    ,53   ,VBZ
430,forever   ,-0.7768410444259644  ,8.329277038574219    ,45   ,RB
431,brown     ,-2.6894166469573975  ,-26.474348068237305  ,26   ,JJ
432,water     ,-6.398802757263184   ,-14.419719696044922  ,56   ,NN
433,spiritual ,18.97551918029785    ,1.7670015096664429   ,22   ,JJ
434,president ,-0.33626633882522583 ,21.8569393157959     ,21   ,NNP
435,behind    ,-20.19050407409668   ,20.531654357910156   ,26   ,IN
436,whose     ,-8.355381965637207   ,5.943796634674072    ,26   ,WP$
437,head      ,-18.177507400512695  ,-12.870132446289062  ,73   ,NN
438,over      ,-5.780750274658203   ,-16.492412567138672  ,145  ,IN
439,high      ,-15.03639030456543   ,-28.043987274169922  ,57   ,JJ
440,over      ,-5.380027770996094   ,10.808610916137695   ,35   ,RB
441,believe   ,5.821497917175293    ,17.041540145874023   ,27   ,VBP
442,let       ,15.917206764221191   ,27.51356315612793    ,77   ,VB
443,were      ,-2.077225685119629   ,11.294535636901855   ,100  ,VBD
444,down      ,-12.129857063293457  ,-4.577104091644287   ,47   ,RP
445,give      ,18.775985717773438   ,8.461841583251953    ,82   ,VB
446,comrades  ,9.03609848022461     ,5.981104373931885    ,27   ,NNS
447,joy       ,-3.466404914855957   ,1.7515859603881836   ,69   ,NN
448,poet      ,10.631117820739746   ,29.34567642211914    ,27   ,NN
449,others    ,7.793732166290283    ,10.591265678405762   ,90   ,NNS
450,into      ,15.454715728759766   ,-6.549330711364746   ,37   ,IN
451,knows     ,6.16617488861084     ,28.029747009277344   ,23   ,VBZ
452,rise      ,-13.942404747009277  ,18.099016189575195   ,26   ,VB
453,sake      ,5.261011123657227    ,9.690581321716309    ,27   ,NN
454,enough    ,-0.18838994204998016 ,17.211698532104492   ,27   ,RB
455,whatever  ,7.5574846267700195   ,30.539228439331055   ,37   ,WDT
456,against   ,-3.9804983139038086  ,-0.07962226122617722 ,34   ,IN
457,behold    ,18.944669723510742   ,-8.444463729858398   ,27   ,VB
458,son       ,30.814456939697266   ,8.336061477661133    ,40   ,NN
459,very      ,8.851320266723633    ,-7.029508590698242   ,32   ,RB
460,hands     ,2.8345916271209717   ,-14.09542465209961   ,62   ,NNS
461,comrade   ,16.02016830444336    ,-15.024429321289062  ,26   ,NN
462,seen      ,10.003114700317383   ,12.799028396606445   ,22   ,VBN
463,air       ,-4.0333943367004395  ,-17.47452163696289   ,105  ,NN
464,holds     ,-25.246910095214844  ,-0.8228567242622375  ,23   ,VBZ
465,done      ,-10.582666397094727  ,7.38931941986084     ,51   ,VBN
466,take      ,-7.100786209106445   ,2.5866451263427734   ,32   ,VBP
467,near      ,-16.396474838256836  ,0.18113192915916443  ,29   ,RB
468,hand      ,2.9929940700531006   ,-12.395495414733887  ,127  ,NN
469,while     ,-13.417223930358887  ,0.9570142030715942   ,82   ,IN
470,came      ,-8.581085205078125   ,0.00722577515989542  ,30   ,VBD
471,goes      ,-6.0004401206970215  ,-3.6165826320648193  ,31   ,VBZ
472,tell      ,18.86487579345703    ,25.80805206298828    ,41   ,VB
473,clear     ,-2.0384302139282227  ,-8.91179370880127    ,40   ,JJ
474,beautiful ,4.684682846069336    ,-4.412555694580078   ,76   ,JJ
475,universe  ,-0.47209101915359497 ,10.224223136901855   ,31   ,NN
476,days      ,1.4287123680114746   ,-1.529105544090271   ,67   ,NNS
477,joys      ,17.775840759277344   ,4.201116561889648    ,41   ,NNS
478,whoever   ,6.720071315765381    ,18.51493263244629    ,42   ,WP
479,did       ,-53.413604736328125  ,13.245196342468262   ,31   ,VBD
480,iron      ,-7.758595943450928   ,-6.893655300140381   ,25   ,NN
481,gold      ,-16.204124450683594  ,-14.749336242675781  ,23   ,NN
482,grass     ,-3.310875654220581   ,-18.95650863647461   ,52   ,NN
483,house     ,-25.8890323638916    ,-12.33185863494873   ,71   ,NN
484,west      ,-6.262341022491455   ,-30.928308486938477  ,27   ,NN
485,ones      ,13.541703224182129   ,-14.134149551391602  ,24   ,NNS
486,sisters   ,27.74714469909668    ,11.454018592834473   ,25   ,NNS
487,walking   ,5.683029651641846    ,-29.101253509521484  ,23   ,VBG
488,friend    ,10.517093658447266   ,4.179012298583984    ,40   ,NN
489,summer    ,6.400205612182617    ,-17.071481704711914  ,34   ,NN
490,shows     ,5.798754692077637    ,0.7932115793228149   ,21   ,NNS
491,winter    ,-9.019579887390137   ,-14.169638633728027  ,26   ,NN
492,brother   ,16.77559471130371    ,21.416454315185547   ,25   ,NN
493,coming    ,0.28009894490242004  ,-19.40599250793457   ,27   ,VBG
494,have      ,13.423266410827637   ,13.078773498535156   ,49   ,VB
495,gray      ,0.012512787245213985 ,-28.098644256591797  ,28   ,JJ
496,red       ,-0.7377264499664307  ,-14.798202514648438  ,51   ,JJ
497,birds     ,-0.004697846248745918,-8.74670124053955    ,22   ,NNS
498,calm      ,15.253965377807617   ,-11.731649398803711  ,29   ,JJ
499,forests   ,6.295015335083008    ,-25.57124900817871   ,20   ,NNS
500,wild      ,-9.202675819396973   ,-18.161075592041016  ,45   ,JJ
501,cities    ,-27.620372772216797  ,-15.19906997680664   ,65   ,NNS
502,streets   ,-12.188926696777344  ,-18.7506046295166    ,47   ,NNS
503,duly      ,7.019524097442627    ,-3.972943067550659   ,23   ,RB
504,farms     ,-19.4925479888916    ,-15.729636192321777  ,28   ,NNS
505,come      ,-11.852540016174316  ,2.290546417236328    ,45   ,VBP
506,tongue    ,14.911341667175293   ,7.971177577972412    ,20   ,NN
507,blood     ,-0.5286563634872437  ,-12.094202995300293  ,67   ,NN
508,health    ,6.223160266876221    ,-5.459373474121094   ,20   ,NN
509,houses    ,-16.420421600341797  ,-9.009642601013184   ,38   ,NNS
510,smoke     ,-2.206683397293091   ,-13.241421699523926  ,27   ,NN
511,breath    ,9.822379112243652    ,-20.843442916870117  ,32   ,NN
512,heart     ,10.492828369140625   ,-13.54133415222168   ,72   ,NN
513,green     ,1.0556955337524414   ,-25.402578353881836  ,29   ,JJ
514,shore     ,-15.021158218383789  ,-22.881423950195312  ,54   ,NN
515,dark      ,-1.9735743999481201  ,-15.055087089538574  ,37   ,JJ
516,sound     ,-15.627127647399902  ,-11.016794204711914  ,34   ,NN
517,wind      ,-4.481522560119629   ,-19.427881240844727  ,35   ,NN
518,around    ,28.334383010864258   ,-5.992478370666504   ,26   ,RB
519,arms      ,-12.774650573730469  ,-3.8684542179107666  ,48   ,NNS
520,bed       ,7.174247741699219    ,-20.23151206970215   ,24   ,NN
521,look      ,8.81860065460205     ,1.094487190246582    ,44   ,VB
522,youth     ,4.742323398590088    ,2.2925686836242676   ,30   ,NN
523,heaven    ,-1.1791423559188843  ,-22.579771041870117  ,24   ,NNP
524,sure      ,27.79149627685547    ,18.36257553100586    ,25   ,JJ
525,best      ,0.437834769487381    ,14.957986831665039   ,52   ,JJS
526,road      ,-7.744011402130127   ,12.619646072387695   ,28   ,NN
527,4         ,4.357073783874512    ,33.419212341308594   ,23   ,CD
528,arm       ,-20.08616065979004   ,-23.017892837524414  ,36   ,NN
529,looking   ,9.781929969787598    ,-2.977311849594116   ,29   ,VBG
530,peace     ,26.20856285095215    ,-2.027221441268921   ,58   ,NN
531,child     ,13.8901948928833     ,-5.873924255371094   ,58   ,NN
532,could     ,13.76495361328125    ,22.6098690032959     ,52   ,MD
533,flag      ,-11.600200653076172  ,-7.352140426635742   ,24   ,NN
534,say       ,6.0102925300598145   ,15.487405776977539   ,31   ,VB
535,broad     ,-29.168962478637695  ,-1.5397379398345947  ,29   ,JJ
536,black     ,-4.925348281860352   ,-13.405933380126953  ,40   ,JJ
537,give      ,17.55425262451172    ,18.61894989013672    ,42   ,VBP
538,hair      ,3.3917183876037598   ,-15.392230987548828  ,33   ,NN
539,graves    ,9.925755500793457    ,-26.03476333618164   ,21   ,NNS
540,had       ,3.7607407569885254   ,25.779470443725586   ,44   ,VBD
541,soon      ,16.63411521911621    ,-5.955543041229248   ,43   ,RB
542,all       ,-4.0926408767700195  ,10.205838203430176   ,83   ,RB
543,about     ,0.4963202178478241   ,25.404298782348633   ,31   ,IN
544,does      ,7.509345531463623    ,25.718942642211914   ,63   ,VBZ
545,lips      ,8.196907997131348    ,-15.365767478942871  ,40   ,NNS
546,tears     ,12.221548080444336   ,-16.77190399169922   ,27   ,NNS
547,horses    ,-5.583640098571777   ,-27.198991775512695  ,21   ,NNS
548,sick      ,-23.952116012573242  ,-4.445392608642578   ,22   ,JJ
549,crowd     ,-2.5625174045562744  ,-10.285104751586914  ,28   ,NN
550,passage   ,4.782519817352295    ,-11.937164306640625  ,20   ,NN
551,what      ,3.2803046703338623   ,30.15828514099121    ,28   ,WDT
552,living    ,16.981176376342773   ,15.77361011505127    ,29   ,NN
553,country   ,-10.14377498626709   ,-1.4713243246078491  ,27   ,NN
554,soft      ,8.418442726135254    ,-11.06885814666748   ,21   ,JJ
555,falling   ,-11.623066902160645  ,-14.170376777648926  ,27   ,VBG
556,saw       ,-10.912605285644531  ,-10.373300552368164  ,82   ,VBD
557,friends   ,10.368231773376465   ,8.8184814453125      ,25   ,NNS
558,neck      ,-20.085546493530273  ,-23.396495819091797  ,34   ,NN
559,limbs     ,0.48393428325653076  ,-13.30211353302002   ,28   ,NNS
560,door      ,-9.795988082885742   ,-6.934765815734863   ,23   ,NN
561,room      ,-7.978574752807617   ,-15.728419303894043  ,32   ,NN
562,pass’d    ,-8.8658447265625     ,10.039388656616211   ,21   ,NNS
563,ah        ,4.339437007904053    ,3.4648475646972656   ,30   ,UH
564,beach     ,-7.40411901473999    ,-13.716592788696289  ,24   ,NN
565,loved     ,-7.7180609703063965  ,-3.511803388595581   ,24   ,VBD
566,bodies    ,-23.16533088684082   ,10.523774147033691   ,23   ,NNS
567,whom      ,8.565634727478027    ,19.4298152923584     ,26   ,WP
568,boy       ,-9.96230411529541    ,-6.011509895324707   ,31   ,NN
569,steady    ,-0.6850987672805786  ,-7.430102825164795   ,22   ,JJ
570,blue      ,-5.240584373474121   ,-15.524785995483398  ,28   ,JJ
571,go        ,-10.292120933532715  ,1.1911249160766602   ,57   ,VBP
572,distant   ,-14.380880355834961  ,-12.948525428771973  ,29   ,JJ
573,yellow    ,-3.1929128170013428  ,-15.562607765197754  ,28   ,JJ
574,do        ,10.7289400100708     ,18.175182342529297   ,34   ,VB
575,bay       ,-8.213140487670898   ,-27.646337509155273  ,23   ,NN
576,up        ,9.615866661071777    ,-29.946001052856445  ,22   ,RB
577,stand     ,14.542214393615723   ,12.365954399108887   ,28   ,VB
578,western   ,5.5699381828308105   ,-12.721600532531738  ,32   ,JJ
579,sit       ,-12.602048873901367  ,-11.546618461608887  ,23   ,VBP
580,out       ,-6.100107192993164   ,-12.362275123596191  ,26   ,RB
581,year      ,-31.11599349975586   ,-4.78325891494751    ,41   ,NN
582,holding   ,-21.957494735717773  ,-2.2499773502349854  ,28   ,VBG
583,three     ,-21.313879013061523  ,8.555231094360352    ,25   ,CD
584,single    ,-6.388601303100586   ,8.935500144958496    ,21   ,JJ
585,ground    ,-25.57357406616211   ,-17.489667892456055  ,51   ,NN
586,sons      ,18.283767700195312   ,-23.931686401367188  ,20   ,NNS
587,sleep     ,-6.421051025390625   ,-7.926016807556152   ,25   ,NN
588,hills     ,-9.681230545043945   ,-29.38975715637207   ,24   ,NNS
589,bright    ,1.0598965883255005   ,-28.836950302124023  ,21   ,JJ
590,close     ,-14.594000816345215  ,-5.047009468078613   ,21   ,JJ
591,common    ,11.200746536254883   ,-18.806203842163086  ,22   ,JJ
592,drums     ,27.01791000366211    ,-11.2572660446167    ,22   ,NNS
593,lost      ,20.71709632873535    ,5.22862434387207     ,30   ,VBN
594,heroes    ,2.5633647441864014   ,-0.5512851476669312  ,36   ,NNS
595,mine      ,7.8677825927734375   ,34.92853927612305    ,28   ,NN
596,enough    ,1.0071889162063599   ,16.322555541992188   ,22   ,JJ
597,content   ,-23.7200984954834    ,12.535592079162598   ,21   ,NN
598,moon      ,-1.6393778324127197  ,-17.968446731567383  ,43   ,NN
599,clouds    ,-6.325875282287598   ,-18.05598258972168   ,39   ,NNS
600,rich      ,-18.818225860595703  ,-4.680507659912109   ,24   ,JJ
601,sight     ,-11.620784759521484  ,-23.302793502807617  ,37   ,NN
602,past      ,-3.3357999324798584  ,8.417123794555664    ,25   ,JJ
603,time      ,19.723358154296875   ,-1.7459112405776978  ,26   ,NNP
604,seas      ,-6.179879188537598   ,-24.4105167388916    ,29   ,NNS
605,manhattan ,-30.441326141357422  ,-13.038939476013184  ,28   ,NNP
606,voices    ,-13.441941261291504  ,-7.088926792144775   ,30   ,NNS
607,down      ,-2.150909900665283   ,-24.84975814819336   ,35   ,RB
608,delicate  ,10.859724044799805   ,-14.539278030395508  ,25   ,JJ
609,flesh     ,5.49009895324707     ,-14.512511253356934  ,26   ,NN
610,walk      ,5.1958818435668945   ,-9.629388809204102   ,27   ,VBP
611,low       ,-1.931079387664795   ,-20.4503116607666    ,30   ,JJ
612,indeed    ,3.107487201690674    ,20.707487106323242   ,36   ,RB
613,amid      ,5.465933322906494    ,-31.002328872680664  ,52   ,IN
614,touch     ,-13.639864921569824  ,32.5408935546875     ,20   ,VB
615,less      ,-5.842718601226807   ,28.080808639526367   ,22   ,JJR
616,shapes    ,-13.805444717407227  ,-15.16643238067627   ,30   ,NNS
617,huge      ,-13.12602710723877   ,-31.109298706054688  ,24   ,JJ
618,high      ,-19.1529483795166    ,-27.844751358032227  ,21   ,RB
619,hot       ,1.1344690322875977   ,-11.32205867767334   ,20   ,JJ
620,wonderful ,0.5855625867843628   ,13.348060607910156   ,22   ,JJ
621,battle    ,-5.035965442657471   ,-4.630536079406738   ,41   ,NN
622,storm     ,-2.9482457637786865  ,-22.463186264038086  ,24   ,NN
623,cold      ,13.579437255859375   ,-25.38505744934082   ,25   ,JJ
624,dreams    ,8.330039024353027    ,3.202070474624634    ,22   ,NNS
625,grave     ,30.311782836914062   ,8.053544998168945    ,23   ,NN
626,procession,-15.568634986877441  ,-7.051833152770996   ,24   ,NN
627,lines     ,-19.55360984802246   ,11.514184951782227   ,20   ,NNS
628,swear     ,10.61929988861084    ,16.29616355895996    ,24   ,VBP
629,wars      ,-1.2407423257827759  ,-2.440769672393799   ,28   ,NNS
630,call      ,12.591782569885254   ,-11.520782470703125  ,25   ,NN
631,yourself  ,7.731007099151611    ,15.227903366088867   ,51   ,PRP
632,poor      ,-19.894044876098633  ,14.863304138183594   ,22   ,JJ
633,perhaps   ,-3.406208038330078   ,19.644960403442383   ,23   ,RB
634,eye       ,-20.634220123291016  ,-10.100882530212402  ,21   ,NN
635,death     ,17.407915115356445   ,-3.026827096939087   ,23   ,NNP
636,armies    ,-10.446708679199219  ,5.516357421875       ,21   ,NNS
637,fierce    ,-15.474374771118164  ,2.400709629058838    ,23   ,JJ
638,souls     ,3.9160470962524414   ,-2.140517473220825   ,21   ,NNS
639,waters    ,-8.617487907409668   ,-24.4415340423584    ,48   ,NNS
640,many      ,-20.681324005126953  ,3.3135411739349365   ,51   ,PDT
641,ranks     ,0.9930766224861145   ,-4.2571187019348145  ,21   ,NNS
642,:         ,-0.1785835176706314  ,4.492151737213135    ,41   ,:
643,works     ,-30.066036224365234  ,-8.865569114685059   ,20   ,NNS
644,mother    ,12.163826942443848   ,-8.275915145874023   ,21   ,NNP
645,pioneers  ,-2.0921499729156494  ,-7.372861385345459   ,34   ,NNS
646,[         ,23.48222541809082    ,-21.034006118774414  ,29   ,-LRB-
647,]         ,23.47785186767578    ,-21.05097007751465   ,26   ,-RRB-
