   ,word      ,x                   ,y                    ,count,part_of_speech
156,more      ,-15.96529483795166  ,-4.155131816864014   ,123  ,RBR
157,along     ,8.579821586608887   ,-8.753921508789062   ,40   ,IN
158,around    ,2.824509859085083   ,-0.7582688331604004  ,45   ,IN
159,–         ,10.062394142150879  ,-3.8956217765808105  ,30   ,HYPH
160,’         ,6.921653747558594   ,-2.8851187229156494  ,151  ,POS
161,under     ,6.493610382080078   ,-3.8332791328430176  ,207  ,IN
162,full      ,-2.2236123085021973 ,-11.259674072265625  ,83   ,JJ
163,wall      ,-2.309588670730591  ,-15.397443771362305  ,38   ,NN
164,course    ,7.665743827819824   ,2.803717851638794    ,47   ,NN
165,all       ,1.9274013042449951  ,0.6532333493232727   ,147  ,RB
166,long      ,4.426529407501221   ,13.783124923706055   ,62   ,JJ
167,whole     ,8.076468467712402   ,-3.3342559337615967  ,94   ,JJ
168,world     ,5.070187568664551   ,3.711514472961426    ,98   ,NN
169,see       ,-15.753022193908691 ,6.0098795890808105   ,182  ,VB
170,should    ,-1.6933410167694092 ,19.335878372192383   ,78   ,MD
171,too       ,-0.6123180985450745 ,3.3087594509124756   ,220  ,RB
172,in        ,0.09626533836126328 ,-2.49832820892334    ,64   ,RP
173,them      ,8.972164154052734   ,1.664720058441162    ,312  ,PRP
174,more      ,-15.986556053161621 ,-4.139608383178711   ,144  ,JJR
175,him       ,5.844590663909912   ,-7.78850793838501    ,821  ,PRP
176,’         ,-7.594273567199707  ,15.761496543884277   ,49   ,''
177,ye        ,-8.783424377441406  ,9.983528137207031    ,52   ,PRP
178,hear      ,-15.132193565368652 ,6.6360368728637695   ,91   ,VB
179,fore      ,18.279726028442383  ,3.0222294330596924   ,30   ,NN
180,head      ,11.305459976196289  ,-9.705060005187988   ,71   ,NN
181,young     ,16.070446014404297  ,6.427997589111328    ,59   ,JJ
182,thing     ,-1.9244821071624756 ,6.259914398193359    ,90   ,NN
183,well      ,-6.96639347076416   ,9.755350112915039    ,115  ,UH
184,let       ,-0.20601209998130798,18.820302963256836   ,210  ,VB
185,eye       ,1.8516486883163452  ,-7.016977787017822   ,61   ,NN
186,her       ,7.603928089141846   ,-16.8594913482666    ,922  ,PRP$
187,about     ,3.3705332279205322  ,-4.157776832580566   ,263  ,IN
188,grace     ,5.823719024658203   ,-12.018427848815918  ,33   ,NN
189,pass      ,-6.0286970138549805 ,0.4696309268474579   ,33   ,VB
190,—         ,8.535932540893555   ,-14.643280982971191  ,94   ,NNP
191,only      ,-4.403861999511719  ,2.3040366172790527   ,161  ,RB
192,away      ,14.742456436157227  ,10.34130859375       ,76   ,RB
193,dead      ,-1.535041332244873  ,-13.32348918914795   ,31   ,JJ
194,off       ,3.6175005435943604  ,-10.055346488952637  ,166  ,RP
195,even      ,-5.170954704284668  ,11.199374198913574   ,116  ,RB
196,own       ,-5.929186820983887  ,-23.041738510131836  ,124  ,JJ
197,—         ,1.2281794548034668  ,-10.730340957641602  ,132  ,-LRB-
198,be        ,-11.029857635498047 ,-7.160089492797852   ,35   ,VBP
199,sure      ,-7.431861877441406  ,7.194046497344971    ,32   ,UH
200,mean      ,-11.381510734558105 ,-9.403705596923828   ,36   ,VBP
201,say       ,-16.682464599609375 ,7.52720832824707     ,135  ,VB
202,last      ,16.71841049194336   ,-11.49940299987793   ,116  ,JJ
203,over      ,11.000116348266602  ,-8.062165260314941   ,33   ,RB
204,against   ,-0.5132362246513367 ,-10.852123260498047  ,57   ,IN
205,water     ,1.2904188632965088  ,-16.79512596130371   ,57   ,NN
206,two       ,11.749436378479004  ,0.6745937466621399   ,280  ,CD
207,who       ,-3.214268207550049  ,4.63989782333374     ,469  ,WP
208,themselves,8.319693565368652   ,0.023820459842681885 ,38   ,PRP
209,into      ,0.9244768619537354  ,-7.764339923858643   ,200  ,IN
210,free      ,6.48208475112915    ,0.21183010935783386  ,64   ,JJ
211,mind      ,-12.037126541137695 ,7.470996856689453    ,34   ,VB
212,fire      ,6.864175319671631   ,-5.263430118560791   ,48   ,NN
213,up        ,10.649683952331543  ,-15.055168151855469  ,63   ,IN
214,fine      ,1.3986247777938843  ,-1.5644190311431885  ,44   ,JJ
215,hat       ,3.988126277923584   ,-11.80643367767334   ,54   ,NN
216,white     ,-4.394210338592529  ,-17.945573806762695  ,74   ,JJ
217,big       ,2.0600411891937256  ,-4.776061534881592   ,88   ,JJ
218,grand     ,12.27914047241211   ,-3.233673334121704   ,43   ,JJ
219,best      ,-2.8252029418945312 ,-9.631267547607422   ,63   ,JJS
220,three     ,14.677675247192383  ,-8.903404235839844   ,167  ,CD
221,boy       ,-1.5363746881484985 ,-17.7778263092041    ,44   ,NN
222,book      ,0.7348984479904175  ,-13.652295112609863  ,30   ,NN
223,making    ,5.424509525299072   ,-9.676328659057617   ,69   ,VBG
224,hand      ,2.229370594024658   ,-6.231777667999268   ,87   ,NN
225,hair      ,9.83602523803711    ,-10.555569648742676  ,46   ,NN
226,red       ,15.223197937011719  ,-3.783940076828003   ,34   ,JJ
227,thy       ,1.370295763015747   ,7.846537113189697    ,37   ,PRP$
228,word      ,-4.722805023193359  ,-1.8759090900421143  ,65   ,NN
229,’d        ,-1.1846528053283691 ,23.176246643066406   ,141  ,MD
230,after     ,5.4618611335754395  ,-3.092937707901001   ,365  ,IN
231,hundred   ,15.537386894226074  ,-7.787301063537598   ,34   ,CD
232,order     ,1.6715654134750366  ,-8.732613563537598   ,42   ,NN
233,play      ,-7.702854156494141  ,1.3707174062728882   ,30   ,VB
234,—         ,-7.757702827453613  ,19.948650360107422   ,33   ,:
235,heart     ,8.375768661499023   ,-10.022183418273926  ,63   ,NN
